3.066846328648735e-8, 367258411479820.2
6.178378701635032e-8, 348636522767807.3
1.5357191048597238e-7, 348636522767807.3
7.690092415130177e-7, 330958859506764.6
0.000001720843773888685, 314177544614189.9
0.0000034667614161546905, 283124466582466.1
0.000008924221525289143, 218264472839747.38
0.000017978475049583888, 168263028197659.56
0.0000532397173877931, 116895181649857.28
0.00010725517379761857, 105341347648884.61
0.000223774134430809, 110967995244832.56
0.0006626630814313717, 110967995244832.56
0.0013349816162713745, 110967995244832.56
0.0026894148259066723, 99999999999999.6
0.005231559616489238, 90116073359138.98
0.010539346627482451, 77091349777844.88
0.019114758758518584, 69471697319353.41
0.037182809820454965, 59430762105700.48
0.08320551083277711, 43492871235381.01
0.16762338275175157, 24537511066398.066
0.49638367551622103, 8666686903673.437
1, 4889512229647.858
1.9452408628429163, 2126589258078.959
6.626630814313703, 42930738722.37196
11.604830011835505, 2453751106.6398067
25.968607911151597, 668126591.5061618
50.51519725991833, 155628952.9110733
94.88254209159354, 9870752.953980166
197.96022865250842, 258481.44836838025
492.0567673580842, 57156.04202638852
1509.0624904589051, 4702.3655188747425
